latitude;longitude;GoPlaceIt_CL;PortalInmobiliario;Yapo
-33.4311829;-70.6118774;;1.0;
-33.4311829;-70.6118657;;5.0;
-33.4311822;-70.6797425;;;1.0
-33.4311806;-70.5998759;;1.0;
-33.4311804;-70.6157534;;2.0;
-33.4311804;-70.6155388;;1.0;
-33.43118;-70.621805;1.0;;
-33.43117951893804;-70.59062773433863;;;1.0
-33.431179518938;-70.590627734339;1.0;;
-33.4311795;-70.5906277;;1.0;
-33.4311783;-70.6152738;2.0;;
-33.4311742;-70.5985239;;2.0;
-33.4311714;-70.5972595;;2.0;
-33.4311714;-70.5906296;;3.0;
-33.43117;-70.627044;1.0;;
-33.431169;-70.6192657;1.0;3.0;
-33.4311684;-70.601066;;1.0;
-33.4311676;-70.6192627;;8.0;
-33.431163;-70.593294;2.0;2.0;
-33.4311562;-70.5935822;;2.0;
-33.4311485;-70.6118774;;2.0;
-33.4311409;-70.6786194;;2.0;
-33.43114;-70.61487;;;1.0
-33.4311381;-70.5902818;1.0;2.0;
-33.4311363;-70.6080082;5.0;1.0;5.0
-33.4311325;-70.6116588;1.0;3.0;2.0
-33.4311285;-70.6305533;;1.0;
-33.4311256;-70.6005478;;1.0;
-33.4311256;-70.6003113;;1.0;
-33.431118;-70.594696;;2.0;
-33.4311142;-70.6763763;;4.0;
-33.4311142;-70.6065598;;2.0;
-33.4311142;-70.6022186;;4.0;
-33.4311136;-70.6022195;;2.0;1.0
-33.4311121;-70.6156573;1.0;;
-33.4311104;-70.6233368;;5.0;
-33.4311104;-70.615654;;14.0;
-33.43111;-70.5911332;;1.0;
-33.4311099;-70.6190054;1.0;2.0;
-33.4311093;-70.6218188;;2.0;
-33.4311028;-70.6060257;;2.0;
-33.4311003;-70.6804643;5.0;9.0;5.0
-33.4310989;-70.6804657;;7.0;
-33.4310919;-70.5962091;1.0;1.0;
-33.4310913;-70.5962067;;5.0;
-33.4310909;-70.5998523;2.0;2.0;
-33.4310875;-70.612175;;10.0;
-33.4310861;-70.6121742;;2.0;
-33.431085;-70.6047164;;1.0;1.0
-33.4310793;-70.5860731;;1.0;
-33.431076;-70.6082764;;1.0;
-33.4310736;-70.5905844;;1.0;
-33.431073;-70.61569;1.0;3.0;2.0
-33.4310722;-70.6156921;;5.0;
-33.4310699;-70.6020209;3.0;;3.0
-33.43106842041;-70.602020263672;1.0;;
-33.4310684;-70.6020203;;1.0;
-33.43106534695838;-70.60728047096882;;;1.0
-33.4310653;-70.6072805;;1.0;
-33.4310619;-70.5977898;;1.0;
-33.43106;-70.60058;;;1.0
-33.4310545;-70.6123382;1.0;1.0;
-33.4310532;-70.5963974;;1.0;
-33.4310496;-70.5912614;;1.0;
-33.4310493;-70.6045685;;1.0;
-33.4310465;-70.6081964;1.0;4.0;
-33.431046;-70.602287;;2.0;
-33.431041;-70.599638;;1.0;1.0
-33.43104;-70.59861;1.0;;
-33.4310346;-70.6012421;5.0;14.0;2.0
-33.4310341;-70.673172;;1.0;
-33.4310341;-70.6012421;;34.0;
-33.431032500186575;-70.59668332232361;;;1.0
-33.4310325;-70.5966833;;1.0;
-33.431029;-70.61204;;1.0;
-33.4310282;-70.590078;;9.0;
-33.4310226;-70.630188;;5.0;
-33.4310188;-70.6752548;;5.0;
-33.4310177;-70.6752571;4.0;9.0;4.0
-33.431012;-70.627706;1.0;;
-33.4310116;-70.6135967;;4.0;
-33.43101;-70.59684;;;1.0
-33.4310074;-70.631691;;2.0;
-33.4310036;-70.5986099;;9.0;
-33.4310036;-70.5906219;;1.0;
-33.4310025;-70.5986076;1.0;4.0;
-33.431;-70.59672300000001;1.0;;
-33.431;-70.596723;;;1.0
-33.4309998;-70.6236877;;1.0;
-33.4309998;-70.5967255;;4.0;
-33.4309998;-70.5901031;;3.0;
-33.4309977;-70.6324557;;1.0;
-33.430995;-70.6631758;;1.0;
-33.430994;-70.5911456;1.0;1.0;
-33.4309918;-70.676654;1.0;5.0;
-33.4309845;-70.6317062;;5.0;
-33.4309812;-70.6742773;2.0;1.0;
-33.4309807;-70.6713562;;2.0;
-33.4309806;-70.6623076;;2.0;
-33.4309805;-70.6713566;2.0;3.0;
-33.4309779;-70.6305786;;1.0;
-33.4309778;-70.6305784;;1.0;
-33.4309773;-70.6276953;;1.0;
-33.4309772;-70.5929926;1.0;1.0;
-33.4309769;-70.6305771;;2.0;
-33.4309758;-70.6069374;;1.0;
-33.4309672;-70.6047849;;1.0;
-33.430965423584;-70.585975646973;1.0;;
-33.43096515432774;-70.5953118201978;;;1.0
-33.4309651;-70.5859789;1.0;2.0;
-33.430965;-70.585976;;3.0;
-33.4309628;-70.671666;;1.0;
-33.4309589;-70.6348078;;1.0;
-33.4309578;-70.6348114;;1.0;
-33.4309578;-70.5982132;;1.0;
-33.430956;-70.679676;;1.0;
-33.430954;-70.6797256;;2.0;
-33.430954;-70.6797104;;1.0;
-33.4309539;-70.6797286;;4.0;3.0
-33.4309539;-70.67972859999999;3.0;;
-33.4309539;-70.6002487;;3.0;
-33.4309524;-70.6797129;2.0;3.0;1.0
-33.4309425;-70.6134949;;4.0;
-33.4309421;-70.6716438;;;1.0
-33.4309403;-70.5912958;1.0;7.0;
-33.4309402;-70.5981358;;1.0;
-33.430936030932;-70.592796971831;1.0;;
-33.430936;-70.592797;;1.0;
-33.4309348;-70.6207424;;1.0;
-33.4309335;-70.6154786;;1.0;
-33.430931428243;-70.631403482948;1.0;;
-33.4309314;-70.6314035;;1.0;
-33.43093;-70.59535;1.0;;
-33.4309249;-70.6322968;1.0;2.0;
-33.4309158;-70.6634903;;1.0;
-33.430912;-70.611615;1.0;;
-33.4309088;-70.6100583;;1.0;
-33.4309053;-70.6142825;7.0;;
-33.4309044;-70.6142807;;7.0;
-33.430901;-70.59509679999996;;;1.0
-33.4308975;-70.5951549;;1.0;
-33.430896;-70.594213;;1.0;
-33.4308915;-70.6108682;;1.0;
-33.4308885;-70.6716506;;;2.0
-33.4308879;-70.6032157;;4.0;
-33.4308879;-70.60321569999999;;;2.0
-33.4308701;-70.6072998;;2.0;
-33.4308662;-70.6116867;;5.0;
-33.4308662;-70.5971298;;9.0;
-33.4308649;-70.6116876;;3.0;1.0
-33.4308593;-70.6007196;;6.0;
-33.4308593;-70.60071959999999;1.0;;
-33.4308548;-70.6145248;;9.0;
-33.4308535;-70.595053;1.0;4.0;1.0
-33.4308472;-70.5859375;;1.0;
-33.43084;-70.60009;;1.0;1.0
-33.430839;-70.612008;1.0;;
-33.430837912334;-70.591107399688;1.0;;
-33.4308379;-70.5911074;;1.0;
-33.430836;-70.601676;;;1.0
-33.4308347;-70.6180913;;;1.0
-33.4308327;-70.6123438;;32.0;
-33.4308243;-70.6169052;;1.0;
-33.4308235;-70.5968033;;1.0;
-33.4308216;-70.6138079;;1.0;
-33.4308205;-70.6748734;;1.0;
-33.4308205;-70.614563;;1.0;
-33.4308205;-70.5984955;;1.0;
-33.4308205;-70.5942154;;5.0;
-33.43082;-70.60066;;;1.0
-33.4308186;-70.5942158;3.0;7.0;1.0
-33.43081859999999;-70.5942158;;;2.0
-33.4308181;-70.5942665;;2.0;1.0
-33.4308167;-70.5942688;;5.0;
-33.4308167;-70.5926514;;1.0;
-33.4308132;-70.6064803;1.0;6.0;
-33.430804;-70.6072788;;1.0;
-33.4308035;-70.5985865;;30.0;
-33.4308014;-70.6272354;;1.0;
-33.4308014;-70.6064987;;2.0;
-33.4308014;-70.5986023;;1.0;
-33.4308006;-70.6281541;;1.0;
-33.4307976;-70.6301041;;2.0;
-33.4307976;-70.6144409;;37.0;
-33.4307841;-70.6351801;;1.0;
-33.4307825;-70.6034625;;1.0;
-33.4307823;-70.6027679;;3.0;
-33.43078;-70.60644;1.0;;
-33.4307785;-70.5998917;;1.0;
-33.4307747;-70.6175232;;2.0;
-33.430772;-70.604791;1.0;1.0;
-33.4307683;-70.5939964;;1.0;
-33.4307639;-70.6120475;;23.0;
-33.4307531;-70.6100203;;1.0;
-33.4307442;-70.5949936;;13.0;
-33.4307407;-70.6227715;;1.0;
-33.4307369;-70.6066128;;1.0;
-33.430734;-70.603589;2.0;2.0;
-33.4307289;-70.5947418;;4.0;
-33.4307279;-70.6064412;;1.0;
-33.4307251;-70.5913162;;1.0;
-33.430725036335;-70.600754655898;1.0;;
-33.430725036335;-70.60075465589762;;;1.0
-33.430725;-70.6007547;;1.0;
-33.4307229;-70.6713469;;;1.0
-33.4307213;-70.6174911;1.0;1.0;
-33.4307175;-70.6103821;;2.0;
-33.4307175;-70.6046524;;4.0;
-33.4307165;-70.6046562;;1.0;
-33.4307125;-70.6129492;;1.0;
-33.4307065;-70.6224335;;1.0;1.0
-33.4307065;-70.6164302;1.0;1.0;
-33.430706;-70.6164322;;1.0;
-33.4307057;-70.6133023;;2.0;
-33.430705687852154;-70.61330228937989;;;1.0
-33.4306996;-70.5971283;;5.0;
-33.4306984;-70.6042862;;2.0;
-33.4306953;-70.6069926;;1.0;
-33.43069528569506;-70.60699260791063;;;1.0
-33.430695285695;-70.606992607911;1.0;;
-33.430695;-70.5942;1.0;;
-33.4306823;-70.6322718;;1.0;
-33.4306772;-70.669705;;1.0;
-33.4306717;-70.5989426;;1.0;
-33.430666513788786;-70.60275382107969;;;1.0
-33.4306665;-70.6027538;;1.0;
-33.4306651;-70.6120475;;2.0;
-33.4306641;-70.6120453;;13.0;
-33.4306641;-70.6043243;;2.0;
-33.4306604;-70.6181908;;4.0;1.0
-33.4306562;-70.6097041;;4.0;
-33.430656172468;-70.60970414674;4.0;;
-33.4306526;-70.5944977;;1.0;
-33.4306508;-70.5946568;;;1.0
-33.4306473;-70.6066558;;1.0;
-33.4306395;-70.5945021;;1.0;2.0
-33.43063835;-70.59089047924022;1.0;;
-33.430633;-70.616356;1.0;;
-33.4306259;-70.610199;;6.0;
-33.4306259;-70.5898514;;6.0;
-33.4306243;-70.6102004;3.0;8.0;1.0
-33.430624;-70.6061463;;1.0;
-33.4306221;-70.5913872;;1.0;
-33.4306214;-70.6657339;12.0;12.0;
-33.4306214;-70.66573389999999;;;11.0
-33.4306177;-70.6009871;;2.0;
-33.4306118;-70.5908667;;3.0;
-33.4306107;-70.5908661;;6.0;
-33.4306068;-70.6134491;;5.0;
-33.4306038;-70.6224462;2.0;7.0;1.0
-33.430603;-70.6224442;;3.0;
-33.4305992;-70.6009979;;1.0;
-33.4305992;-70.5954971;;1.0;
-33.4305926;-70.617402;;1.0;
-33.4305858;-70.7718;;;1.0
-33.4305815;-70.5996295;;1.0;
-33.4305801;-70.6003036;;2.0;
-33.4305801;-70.5968399;;1.0;
-33.4305783;-70.600299;;1.0;
-33.430578228329;-70.607789400188;1.0;;
-33.43057822832858;-70.60778940018841;;;1.0
-33.4305782;-70.6077894;;1.0;
-33.4305763;-70.6124115;;1.0;
-33.4305737;-70.5882215;;1.0;
-33.4305716;-70.5977849;;2.0;
-33.4305705;-70.6704168;;1.0;
-33.43057;-70.62253;;1.0;
-33.4305691;-70.599587;;3.0;
-33.4305688;-70.603458;;1.0;2.0
-33.4305687;-70.6034546;;14.0;
-33.4305687;-70.5995865;;2.0;
-33.4305679;-70.6279257;;2.0;
-33.4305657;-70.59881;;2.0;
-33.430565;-70.613462;2.0;4.0;3.0
-33.4305649;-70.6134644;;17.0;
-33.4305598;-70.5971438;;1.0;
-33.430559;-70.596075;;;1.0
-33.4305573;-70.62275700000001;;1.0;
-33.4305573;-70.6064682;;1.0;
-33.4305556;-70.5973623;1.0;1.0;
-33.4305547;-70.60147;;9.0;
-33.430546;-70.601418;3.0;2.0;2.0
-33.4305448;-70.6036594;;1.0;
-33.430542;-70.5997925;;3.0;
-33.4305417;-70.609316;;4.0;
-33.430541659927;-70.609315968089;1.0;;
-33.4305402;-70.5997901;1.0;8.0;
-33.4305402;-70.59979009999999;;;1.0
-33.4305399;-70.5945848;1.0;10.0;
-33.4305399;-70.59458479999999;;;2.0
-33.4305382;-70.5945816;;1.0;
-33.430535721868;-70.609357621401;3.0;;
-33.4305357;-70.6093576;;3.0;
-33.4305346;-70.6214186;;;2.0
-33.4305292;-70.6685186;;5.0;
-33.4305284;-70.6227916;;1.0;
-33.4305282;-70.6012773;;;1.0
-33.4305282;-70.60127729999999;1.0;;
-33.4305267;-70.6012802;;8.0;
-33.4305242;-70.5939416;;3.0;
-33.430524160903055;-70.59394161466012;;;4.0
-33.430524160903;-70.59394161466;3.0;;
-33.4305153;-70.6216125;;1.0;
-33.430500030518;-70.599784851074;1.0;;
-33.4305;-70.6685028;;1.0;
-33.4305;-70.5997879;1.0;5.0;
-33.4305;-70.599785;;1.0;
-33.4305;-70.5997849;;6.0;
-33.43049999999999;-70.5997879;;;2.0
-33.430498;-70.6032068;;1.0;
-33.4304924;-70.6180496;;6.0;
-33.430491;-70.594935;1.0;1.0;1.0
-33.4304886;-70.5914764;;1.0;
-33.4304848;-70.6651993;;1.0;
-33.4304816;-70.5997574;;1.0;
-33.430466;-70.6066659;;2.0;
-33.430462500000004;-70.59818930736196;1.0;;
-33.4304621;-70.6095538;;1.0;
-33.4304619;-70.5993652;;1.0;
-33.4304581;-70.6067657;;8.0;
-33.4304549;-70.6195067;;3.0;
-33.4304519;-70.5996377;;1.0;
-33.4304504;-70.5955048;;1.0;
-33.4304478;-70.66952390000002;1.0;;
-33.4304402;-70.619472;1.0;1.0;
-33.4304397;-70.6034473;;1.0;
-33.43043851498359;-70.61779975891113;;;1.0
-33.4304282;-70.6043495;;2.0;
-33.430428158674;-70.604349492065;3.0;;
-33.43042815867391;-70.60434949206544;;;1.0
-33.430421;-70.600731;;1.0;
-33.4304129;-70.6312992;;1.0;
-33.4304085;-70.6219177;;10.0;
-33.430407;-70.61944;1.0;;
-33.4304047;-70.6103897;;1.0;
-33.430404;-70.60784699999999;2.0;;
-33.430403;-70.603434;2.0;2.0;
-33.4304017;-70.6077837;1.0;;
-33.4304008;-70.6218033;;1.0;
-33.4303892;-70.619091;;2.0;1.0
-33.430386;-70.67131;2.0;;
-33.4303807;-70.5993253;1.0;5.0;2.0
-33.4303765;-70.6094267;;1.0;
-33.430376426846;-70.60627575215;1.0;;
-33.43037642684585;-70.60627575214976;;;1.0
-33.4303764;-70.6062758;;2.0;
-33.430371;-70.599352;1.0;1.0;
-33.4303665;-70.5973663;;3.0;
-33.4303632;-70.5936381;1.0;1.0;
-33.4303627;-70.5976486;;7.0;
-33.4303626;-70.5976522;;1.0;
-33.4303568;-70.5978578;;1.0;
-33.4303554;-70.5969801;3.0;4.0;2.0
-33.4303551;-70.6664276;;8.0;
-33.4303551;-70.5969772;;26.0;
-33.430355;-70.6217909;;3.0;
-33.4303546;-70.6664309;3.0;16.0;4.0
-33.430344;-70.618385;;18.0;12.0
-33.4303409;-70.6097124;;1.0;
-33.4303398;-70.6035004;;1.0;
-33.4303365;-70.5930748;;1.0;
-33.430336;-70.5930786;;1.0;
-33.430336;-70.5892715;;2.0;
-33.430322926965;-70.607806378287;2.0;;
-33.4303185;-70.612334;;41.0;
-33.4303185;-70.6035274;1.0;1.0;
-33.4303185;-70.60352739999996;;;1.0
-33.43031847825234;-70.61233399522142;;;2.0
-33.4303169;-70.6741874;;1.0;
-33.4303169;-70.6035309;;1.0;
-33.4303169;-70.6025391;;2.0;
-33.4303131;-70.6165161;;4.0;
-33.4303122;-70.6098771;;1.0;
-33.4303109;-70.6073409;1.0;5.0;
-33.43031089999999;-70.6073409;1.0;;1.0
-33.43031;-70.60742;;;1.0
-33.4303093;-70.607338;;4.0;
-33.4303093;-70.6065674;;5.0;
-33.4303093;-70.599411;;6.0;
-33.4303087;-70.5994088;;;1.0
-33.4303087;-70.59940879999999;1.0;;
-33.4303083;-70.5985706;;2.0;
-33.43030825539;-70.598570589174;2.0;;
-33.4303033;-70.6090453;;1.0;
-33.4303031;-70.6199448;;2.0;
-33.4303017;-70.6199417;;1.0;
-33.4303017;-70.5947037;;10.0;
-33.430294;-70.6043777;;2.0;
-33.4302925;-70.5890991;;1.0;
-33.4302826;-70.6043854;;1.0;
-33.430271;-70.596184;1.0;;
-33.4302623;-70.6192023;;1.0;
-33.4302608;-70.6066454;;2.0;
-33.4302607582646;-70.60664539602061;;;1.0
-33.43026;-70.66613;;;2.0
-33.4302597;-70.5957718;;2.0;
-33.430259;-70.600451;2.0;2.0;
-33.430257;-70.6195704;3.0;8.0;3.0
-33.4302559;-70.6008224;;2.0;
-33.4302521;-70.6225795;;1.0;
-33.43025209814732;-70.62257945075105;;;1.0
-33.430249;-70.594737;;1.0;
-33.4302483;-70.6015854;;3.0;
-33.4302444;-70.6271667;;2.0;
-33.4302368;-70.5955811;;3.0;
-33.4302312;-70.5909857;;2.0;
-33.4302292;-70.6227951;;7.0;
-33.4302273;-70.6227972;3.0;6.0;1.0
-33.4302228;-70.6249859;2.0;;2.0
-33.430217477919;-70.59776646432;1.0;;
-33.4302142;-70.6120593;;;1.0
-33.4302101;-70.6669617;;10.0;
-33.4302101;-70.6667328;;6.0;
-33.43021;-70.59631;1.0;;
-33.430209;-70.6669653;2.0;18.0;3.0
-33.4301957;-70.5933524;;2.0;1.0
-33.430191;-70.6090851;;1.0;
-33.430191;-70.609085;1.0;8.0;2.0
-33.4301872;-70.6101227;;2.0;
-33.4301864;-70.6068972;;2.0;
-33.43018636709057;-70.60689717425231;;;1.0
-33.4301834;-70.6175537;;1.0;
-33.4301792;-70.5987084;1.0;1.0;
-33.4301766;-70.666673;1.0;;1.0
-33.430172;-70.6752777;;1.0;
-33.4301699;-70.6714263;3.0;2.0;2.0
-33.4301682;-70.6714249;;11.0;
-33.4301637;-70.6229725;1.0;;
-33.4301624;-70.6080948;1.0;;
-33.4301622;-70.6071466;;1.0;
-33.4301605;-70.6014175;;2.0;
-33.4301598;-70.6262437;;2.0;
-33.4301588;-70.6014201;1.0;;
-33.4301529;-70.5989532;;1.0;
-33.4301514;-70.5911456;;2.0;
-33.4301514;-70.59114559999999;;;1.0
-33.43015;-70.59946;;4.0;
-33.4301491;-70.615593;;1.0;
-33.430149078369;-70.599456787109;1.0;;
-33.4301438;-70.6009912;1.0;;1.0
-33.43014011632625;-70.62280284476886;;;1.0
-33.430140116326;-70.622802844769;1.0;;1.0
-33.4301401;-70.6228028;;4.0;
-33.43013;-70.6087112;;5.0;
-33.4301232;-70.6205154;;2.0;
-33.4301227;-70.6754458;;2.0;
-33.4301219;-70.6675064;;1.0;
-33.4301186;-70.6225128;;1.0;
-33.4301177;-70.6067202;;1.0;1.0
-33.4301106;-70.6083481;1.0;;1.0
-33.430108;-70.610425;1.0;;
-33.43010551399014;-70.6016773984768;;;1.0
-33.4301055;-70.6016774;;1.0;
-33.430103302002;-70.605018615723;1.0;;
-33.4301033;-70.6050186;;3.0;
-33.430103;-70.60502;;1.0;
-33.4301006;-70.6696269;;1.0;
-33.43010056604983;-70.6696269134798;;;1.0
-33.4300995;-70.622457;;1.0;
-33.4300995;-70.5994034;;1.0;
-33.43009826965028;-70.60904502868651;;;1.0
-33.43009826965;-70.602350234985;3.0;;
-33.4300885;-70.5943989;;1.0;
-33.4300835;-70.5994415;1.0;;
-33.43008036196422;-70.59453964233398;;;1.0
-33.4300708;-70.5917744;1.0;2.0;
-33.43007;-70.66649;1.0;;
-33.4300698;-70.5935322;1.0;1.0;
-33.430068;-70.6211423;1.0;1.0;
-33.4300664;-70.619774;3.0;6.0;5.0
-33.4300664;-70.61977399999999;;;1.0
-33.4300652;-70.6197739;;11.0;
-33.4300601;-70.6197861;;1.0;
-33.4300587;-70.6682775;;1.0;
-33.4300586;-70.6665536;4.0;;
-33.4300575;-70.6665738;1.0;4.0;1.0
-33.4300575;-70.6665726;;2.0;
-33.4300569;-70.5938715;;2.0;
-33.4300516;-70.6049387;;1.0;
-33.4300423;-70.5967255;;3.0;
-33.4300398;-70.6309251;;1.0;
-33.430038;-70.611977;3.0;;
-33.430031;-70.6717594;;;1.0
-33.4300297;-70.6218372;;;1.0
-33.430027;-70.6167068;;1.0;
-33.430027;-70.6026535;;1.0;
-33.4300219;-70.6166839;;1.0;
-33.4300202;-70.6120591;;4.0;
-33.43002019999999;-70.6120591;;;1.0
-33.4300194;-70.6211395;;1.0;
-33.4300148;-70.6096758;;1.0;
-33.430014795708;-70.609675822754;1.0;;
-33.4300144;-70.6672703;;1.0;
-33.4300117;-70.6230774;;6.0;
-33.4300104;-70.6197782;2.0;10.0;7.0
-33.4300003;-70.5982971;;1.0;
-33.4300003;-70.5946732;;1.0;
-33.43;-70.68;1.0;1.0;1.0
-33.43;-70.61;1.0;;
-33.4299991;-70.5946748;;1.0;
-33.4299985;-70.6198068;;1.0;
-33.4299971;-70.6312629;;1.0;
-33.42999707630171;-70.63126288793515;;;1.0
-33.4299935;-70.611175;;1.0;
-33.429989030329736;-70.59853411954346;1.0;;
-33.4299889;-70.6675568;;11.0;
-33.4299875;-70.66756000000001;;;1.0
-33.4299875;-70.66756;;20.0;
-33.429985;-70.5963516;;4.0;
-33.4299833;-70.5963509;;1.0;
-33.4299798;-70.6221927;;1.0;
-33.4299764;-70.6099338;;15.0;
-33.4299718;-70.5953271;;2.0;
-33.4299716;-70.5992153;;1.0;
-33.4299715;-70.670034;;1.0;
-33.4299624;-70.5983028;1.0;5.0;3.0
-33.4299622;-70.6068726;;1.0;
-33.4299622;-70.5983047;;9.0;
-33.4299544;-70.5916605;;1.0;1.0
-33.4299495;-70.5944371;1.0;2.0;
-33.429944732275;-70.672953134058;1.0;;
-33.429941325291146;-70.62391324209146;;;1.0
-33.4299413;-70.6239132;;2.0;
-33.4299412;-70.6222042;;1.0;
-33.429941;-70.606791;1.0;;
-33.42994;-70.62245;;;1.0
-33.4299393;-70.6067886;;1.0;
-33.4299369;-70.6067691;;1.0;2.0
-33.4299368;-70.6682475;;1.0;
-33.4299316;-70.6072998;;1.0;
-33.4299271;-70.5957947;;1.0;
-33.4299261;-70.619718;;1.0;
-33.4299182;-70.6097377;;1.0;
-33.4299151;-70.5919914;;1.0;
-33.4299146;-70.5944466;1.0;;1.0
-33.4299098;-70.5988444;;2.0;
-33.429909785934;-70.598844418522;1.0;;
-33.42990128490032;-70.6753921508789;;;1.0
-33.4299011;-70.5943985;;1.0;
-33.4299011;-70.5875931;;1.0;
-33.4298962;-70.6051811;;2.0;1.0
-33.4298935;-70.5918503;;6.0;
-33.429893;-70.5957932;;1.0;
-33.4298929;-70.5935193;;1.0;2.0
-33.4298926;-70.5918521;;3.0;2.0
-33.4298911;-70.6740109;1.0;;
-33.429886;-70.5917027;;1.0;
-33.4298845;-70.5909429;;1.0;
-33.4298782;-70.5920944;;7.0;
-33.4298774;-70.5920932;2.0;6.0;2.0
-33.42987739999999;-70.5920932;;;1.0
-33.4298694;-70.6736353;;1.0;
-33.4298668;-70.6111679;;2.0;
-33.4298631;-70.598374;;1.0;
-33.429863084102;-70.598374049501;1.0;;
-33.42986;-70.58716;;;2.0
-33.4298553;-70.6736603;;4.0;
-33.4298553;-70.6736568;1.0;3.0;1.0
-33.429852;-70.667649;1.0;1.0;
-33.429852;-70.619798;3.0;2.0;
-33.4298515;-70.5917282;;1.0;
-33.4298502;-70.5917252;;2.0;2.0
-33.4298433;-70.594204;;1.0;
-33.4298426;-70.6192165;;1.0;
-33.4298401;-70.5957184;;2.0;
-33.4298363;-70.5918655;;3.0;
-33.429836;-70.675043;1.0;;
-33.429835718509;-70.595506047804;1.0;;
-33.4298357;-70.595506;;1.0;
-33.4298354;-70.6236987;;5.0;
-33.42983537756934;-70.62369866537027;;;1.0
-33.429835377569;-70.62369866537;2.0;;
-33.4298334;-70.6708205;1.0;2.0;
-33.429833334078;-70.615908100004;1.0;;1.0
-33.4298333;-70.6159081;;2.0;
-33.429833;-70.623086;;1.0;
-33.4298275;-70.6094418;;5.0;
-33.429821;-70.5876923;;2.0;
-33.42982;-70.675014;2.0;2.0;1.0
-33.4298197;-70.6078762;;1.0;
-33.4298179;-70.5986179;1.0;1.0;
-33.4298174;-70.6678479;;7.0;
-33.429817376616;-70.66784785551;7.0;;
-33.4298172;-70.6226425;;4.0;
-33.4298155;-70.6226448;;1.0;
-33.4298154;-70.6227663;1.0;;
-33.4298134;-70.5873566;;1.0;
-33.4298116;-70.5873578;;3.0;
-33.429804;-70.606226;;1.0;
-33.4298019;-70.6226959;;3.0;
-33.429801;-70.62269950000001;;;1.0
-33.429801;-70.6226995;1.0;9.0;1.0
-33.4298;-70.66755;;;1.0
-33.4297981;-70.6678009;;1.0;
-33.4297981;-70.6093979;;1.0;
-33.4297943;-70.6061096;;9.0;
-33.4297939;-70.6061106;3.0;5.0;3.0
-33.42979383848463;-70.66938400268555;;;1.0
-33.4297905;-70.5995789;;4.0;
-33.4297895;-70.5947046;;4.0;
-33.4297861;-70.6692198;;1.0;
-33.4297854;-70.6047825;;1.0;
-33.4297829;-70.6239159;1.0;1.0;1.0
-33.4297829;-70.6110306;;8.0;
-33.4297829;-70.6097183;;2.0;
-33.4297749;-70.6097216;1.0;1.0;
-33.429772531917;-70.619943716147;1.0;;
-33.4297725;-70.6199437;;1.0;
-33.42977;-70.59533;;;1.0
-33.429768;-70.595238;1.0;14.0;
-33.4297674;-70.6677739;;1.0;
-33.4297654;-70.6041127;;2.0;
-33.4297595;-70.6196915;;1.0;
-33.429757;-70.6099362;1.0;;
-33.429757;-70.60993619999999;;1.0;
-33.4297562;-70.5933762;;2.0;
-33.4297544;-70.5933764;1.0;4.0;2.0
-33.429747;-70.623058;2.0;;
-33.4297456;-70.6798035;1.0;1.0;
-33.4297409;-70.5986252;;3.0;
-33.4297353;-70.5921464;;2.0;
-33.4297346;-70.5996468;;1.0;
-33.4297281;-70.6004965;4.0;;
-33.4297277;-70.618652;;1.0;
-33.4297218;-70.6093369;;1.0;
-33.4297218;-70.5990219;;1.0;
-33.4297212;-70.6092441;;1.0;
-33.4297212;-70.5973228;;1.0;
-33.4297207;-70.5922554;;1.0;
-33.4297187;-70.6004407;;1.0;
-33.429718;-70.600441;;3.0;
-33.429716;-70.666907;;4.0;2.0
-33.4297091;-70.6716349;;1.0;
-33.4297078;-70.6005027;1.0;;
-33.4297039;-70.6696608;;;6.0
-33.42970070000001;-70.6280663;;;1.0
-33.4297007;-70.6280663;;2.0;
-33.4296989;-70.628067;;2.0;
-33.4296989;-70.6197968;;1.0;
-33.42969;-70.60388;;;1.0
-33.4296878;-70.6037637;1.0;9.0;4.0
-33.4296846;-70.6188578;;1.0;
-33.42968457893044;-70.6188577561169;;;1.0
-33.42968457893;-70.618857756117;1.0;;1.0
-33.4296699;-70.6160627;;1.0;
-33.429667;-70.6088019;;1.0;
-33.4296646;-70.6069794;;2.0;
-33.4296635;-70.6232882;;2.0;
-33.4296634;-70.606976;;3.0;
-33.429658;-70.592261;2.0;2.0;2.0
-33.429657;-70.62349;;2.0;
-33.429657;-70.6234894;;9.0;
-33.429657;-70.5922623;;6.0;
-33.429656982422;-70.623489379883;1.0;;
-33.4296563;-70.6234918;1.0;9.0;4.0
-33.4296563;-70.623312427272;1.0;;
-33.4296563;-70.6233124;;1.0;
-33.42965629999999;-70.62331242727213;;;1.0
-33.4296551;-70.6115017;1.0;6.0;1.0
-33.429654;-70.611505;1.0;;
-33.4296532;-70.5919571;;1.0;
-33.4296459;-70.5958836;;1.0;
-33.429642;-70.6188953;1.0;1.0;1.0
-33.4296417;-70.5947723;;2.0;
-33.4296312;-70.6690033;;1.0;
-33.4296294;-70.6197679;;1.0;
-33.4296188;-70.5936508;;4.0;
-33.42961476082957;-70.66974878311157;;;1.0
-33.429614;-70.618765;1.0;;
-33.4296125;-70.6198088;;1.0;
-33.4296098;-70.6198169;;1.0;
-33.4296079;-70.6004495;;1.0;
-33.4296074;-70.6692429;;1.0;
-33.4295998;-70.6256485;;1.0;
